Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Casting;Guion;Montaje;DOP;Resumen
776;The Rules of the Game;10.125;7.632;1939;106;France;Français;8847685;0;['Drama', 'Comedy', 'Romance'];['Jean Renoir'];['Marcel Dalio', 'Nora Gregor', 'Paulette Dubost', 'Mila Parély', 'Odette Talazac', 'Claire Gérard', 'Anne Mayen', 'Lise Elina', 'Julien Carette', 'Roland Toutain', 'Gaston Modot', 'Jean Renoir', 'Pierre Magnier', 'Eddy Debray', 'Pierre Nay', 'Richard Francoeur', 'Léon Larive', 'Nicolas Amato', 'Henri Cartier-Bresson', 'Celestin', 'Tony Corteggiani', 'Geo Forster', 'Roger Forster', 'Camille François', 'Jenny Hélia', 'André Zwoboda', 'Jacques Beauvais', 'Maurice Marceau', 'Marguerite de Morlaye', 'Marcel Melrac', 'Antoine Corteggiani'];['Jean Renoir'];['Marthe Huguet', 'Marguerite Renoir'];['Jean Bachelet', 'Jacques Lemare', 'Jean-Paul Alphen', 'Alain Renoir'];A weekend at a marquis’ country château lays bare some ugly truths about a group of haut bourgeois acquaintances.
32317;Le Million;5.729;7.1;1931;83;France;Français;0;0;['Comedy', 'Music'];['René Clair'];['René Lefèvre', 'Annabella', 'Jean-Louis Allibert', 'Paul Ollivier', 'Vanda Gréville', 'Constantin Siroesco', 'Raymond Cordy', 'Odette Talazac', 'Pedro Elviro', 'Jane Pierson', 'André Michaud', 'Eugène Stuber', 'Pierre Alcover', 'Armand Bernard'];[];[];['Georges Périnal', 'Georges Raulet'];Debt-ridden painter Michel is overcome with joy at discovering that he has just won 1 million florins in the Dutch lottery, but almost immediately, he discovers that his softhearted girlfriend, Béatrice, has given away his jacket containing the winning ticket to an elderly petty thief. Soon Michel, Beatrice and Michel's artistic rival, Prosper, are hurtling through the streets of Paris on the trail of the missing jacket.
15;Citizen Kane;26.015;8.027;1941;119;United States of America;English;839727;23218000;['Mystery', 'Drama'];['Orson Welles'];"['Orson Welles', 'Joseph Cotten', 'Dorothy Comingore', 'Ray Collins', 'George Coulouris', 'Agnes Moorehead', 'Paul Stewart', 'Ruth Warrick', 'Erskine Sanford', 'William Alland', 'Everett Sloane', 'Fortunio Bonanova', 'Gus Schilling', 'Philip Van Zandt', 'Georgia Backus', 'Harry Shannon', 'Sonny Bupp', 'Buddy Swan', 'Gregg Toland', 'Don Ackerman', 'Nat King Cole', 'Gino Corrado', 'Maurice Costello', 'Demetrius Alexis', 'Gene Coogan', 'Art Dupuis', 'Rudy Germane', 'Mike Lally', 'Walter Lawrence', 'John Northpole', 'Victor Romito', 'Bob Terry', 'William Alston', 'Jack Gargan', 'Bert Moorhouse', 'Carmen Laroux', 'Sam Ash', 'Buddy Messinger', 'Terrance Ray', 'Sally Corner', 'Walter Bacon', 'Herbert Corthell', 'Harry A. Bailey', 'Danny Borzage', 'J.J. Clark', 'Tom Coleman', 'Carl Deloro', 'Jack Egan', 'Robert Haines', 'Ludwig Lowry', 'John McCormack', 'Hercules Mendez', ""Paddy O'Flynn"", 'Sam Rice', 'Don Roberts', 'Larry Wheat', 'Larry Williams', 'Joan Blair', 'Morgan Brown', 'Harry Burkhardt', 'Edmund Cobb', 'Eddie Coke', 'Louis Natheaux', ""Arthur O'Connell"", 'Guy Repp', 'Tom Steele', 'Richard Wilson', 'Louise Currie', 'Walter Sande', 'Jan Wiley', 'Milton Kibbee', 'Buck Mack', 'Alan Ladd', 'Thomas A. Curran', 'Jack Curtis', 'George Noisom', 'Gerald Pierce', 'Donna Dax', 'George DeNormand', 'Bud Geary', 'Bert LeBaron', 'Clyde McAtee', 'Cyril Ring', 'Roland Winters', 'Lew Harvey', 'Herman J. Mankiewicz', 'Eddie Dew', 'Perc Launders', 'John Dilson', 'Walter James', 'Robert Dudley', 'Suzanne Dulier', 'Al Eben', 'Johnny Eckert', 'Carl Ekberg', 'Edith Evanson', 'Carl Faulkner', 'Juanita Fields', 'Edna Mae Jones', 'Leda Nicova', 'Jolane Reynolds', 'Suzanne Ridgway', 'Olin Francis', 'Louise Franklin', 'Renee Godfrey', 'Peter Gowland', 'Jimmy Grant', 'Jesse Graves', 'Ernest Grooney', 'Jack Gwynne', 'Teddy Mangean', 'Henry Hebert', ""Bryan 'Slim' Hightower"", 'Mitchell Ingraham', 'Philip Morris', 'Francis Sayles', 'George W. Jimenez', 'Ellen Lowe', 'James T. Mack', 'Mickey Martin', 'Bruce Sidney', 'Major McBride', 'Frank McLure', 'Charles Meakin', 'Edward Peil Jr.', 'Irving Mitchell', 'Frances E. Neal', 'Lillian Nicholson', 'Joseph North', ""William H. O'Brien"", 'Field Norton', 'Dick Scott', ""Frank O'Connor"", 'Russ Powell', 'Bert Stevens', 'Thomas Pogue', ""Lillian O'Malley"", 'Jack Raymond', 'Gohr Van Vleck', 'Myrtle Rishell', 'Benny Rubin', 'Shimen Ruskin', 'George Sherwood', 'Edward Ryan', 'Landers Stevens', 'Harry J. Vejar', 'Tudor Williams', 'Arthur Yeoman', 'Tim Davis', 'Charles Bennett', 'Arthur Kay', 'John Alban']";['Orson Welles', 'Herman J. Mankiewicz'];['Robert Wise'];['Gregg Toland'];Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.
596;The Grapes of Wrath;14.715;7.845;1940;129;United States of America;English;800000;1591000;['Drama'];['John Ford'];"['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Charley Grapewin', 'Dorris Bowdon', 'Russell Simpson', 'O. Z. Whitehead', 'John Qualen', 'Eddie Quillan', 'Zeffie Tilbury', 'Frank Sully', 'Frank Darien', 'Darryl Hickman', 'Shirley Mills', 'Roger Imhof', 'Grant Mitchell', 'Charles D. Brown', 'John Arledge', 'Ward Bond', 'Harry Tyler', 'William Pawley', 'Charles Tannen', 'Selmer Jackson', 'Charles Middleton', 'Eddy Waller', 'Paul Guilfoyle', 'David Hughes', 'Cliff Clark', 'Joe Sawyer', 'Frank Faylen', 'Adrian Morris', 'Hollis Jewell', 'Robert Homans', 'Irving Bacon', 'Kitty McHugh', 'Gino Corrado', 'Pat Flaherty', 'Francis Ford', 'Herbert Heywood', 'Mae Marsh', 'Dan White', 'Wally Albright', 'Erville Alderson', 'Robert J. Anderson', 'Arthur Aylesworth', 'Trevor Bardette', 'Joe Bordeaux', 'George P. Breakston', 'Buster Brodie', 'Delmar Costello', 'W.H. Davis', 'Emily Gerdes', 'Barney Gilmore', 'Edna Hall', 'Charles Herzinger', 'Harry Holden', 'David Kirkland', 'Lillian Lawrence', 'Scotty Mattraw', 'Frank Newburg', 'Walter Perry', 'Rose Plumer', 'Al Stewart', 'Charles Thurston', 'D.H. Turner', 'John Wallace', 'Charles West', 'Russ Clark', 'James Flavin', 'Philip Morris', 'Max Wagner', 'Harry Cording', 'Ralph Dunn', 'Bob Reeves', 'Lee Shumway', 'Paul Sutton', 'William Haade', ""Frank O'Connor"", 'Harry Tenbrook', 'Tom Tyler', 'Thornton Edwards', 'Rex Lease', 'Ben Hall', 'Louis Mason', 'Walter McGrail', 'Walter Miller', ""George O'Hara"", 'Ted Oliver', 'Inez Palange', 'Steve Pendleton', 'Robert Shaw', 'Jack Pennick', 'Dick Rich', 'Gloria Roy', 'Peggy Ryan', 'Georgia Simmons', 'Harry Strang', 'Glen Walters', 'Norman Willis', 'Bill Wolfe', 'Waclaw Rekwart', 'Josephine Allen', 'John Binns', 'Leon Brace', 'Henry Brahe', 'Scotty Brown', 'Hal Budlong', 'Nora Bush', 'Shirley Coates', 'Cal Cohen', 'Cecil Cook', 'Jim Corey', 'Jane Crowley', 'Helen Dean', 'John Dilson', 'Lillian Drew']";['Nunnally Johnson'];['Robert L. Simpson'];['Gregg Toland'];Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.
777;Grand Illusion;12.082;7.8;1937;114;France;Pусский;0;0;['Drama', 'History', 'War'];['Jean Renoir'];['Jean Gabin', 'Dita Parlo', 'Pierre Fresnay', 'Erich von Stroheim', 'Georges Péclet', 'Werner Florian', 'Jean Dasté', 'Sylvain Itkine', 'Marcel Dalio', 'Julien Carette', 'Gaston Modot', 'Jacques Becker', 'Habib Benglia', 'Pierre Blondy', 'Albert Brouett', 'George Forster', 'Georges Fronval', 'Karl Heil', 'Carl Koch', 'Little Peters', 'Claude Sainval', 'Michel Salina', 'Claude Vernier'];['Jean Renoir'];['Marthe Huguet', 'Marguerite Renoir'];['Christian Matras'];A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.
129417;The Childhood of Maxim Gorky;1.52;6.9;1938;98;Soviet Union;Pусский;0;0;['Drama'];['Mark Donskoy'];['Aleksei Lyarsky', 'Varvara Massalitinova', 'Mikhail Troyanovsky', 'Yelizaveta Alekseyeva', 'Aleksandr Zhukov', 'K. Zubkov', 'Daniil Sagal', 'Sergey Tikhonravov'];[];[];['Pyotr Yermolov'];Young Maxim grows up under the czarist regime with his grandparents as guardians. Continually demeaned by his martinet grandfather, Maxim is drawn to his warm-hearted grandmother, who instills in him the willingness to pursue his writing muse.
30588;Monsieur Verdoux;11.722;7.8;1947;124;United States of America;English;2000000;0;['Comedy', 'Crime'];['Charlie Chaplin'];"['Charlie Chaplin', 'Mady Correll', 'Allison Roddan', 'Robert Lewis', 'Audrey Betz', 'Martha Raye', 'Ada May', 'Isobel Elsom', 'Marjorie Bennett', 'Helene Heigh', 'Margaret Hoffman', 'Marilyn Nash', 'Irving Bacon', 'Edwin Mills', 'Virginia Brissac', 'Almira Sessions', 'Eula Morgan', 'Bernard Nedell', 'Charles Evans', 'William Frawley', 'Arthur Hohl', 'Barbara Slater', 'Fritz Leiber', 'Vera Marshe', 'John Harmon', 'Richard Abbott', 'Warren Ashe', 'Gertrude Astor', 'Wilbur Mack', 'Barry Norton', 'Edna Purviance', 'Herbert Evans', 'Ralph Brooks', 'Wheaton Chambers', 'James Craven', 'Joseph Crehan', 'Bert Stevens', ""Albert D'Arno"", 'George Dee', 'Carlo Schipa', 'Ralph Montgomery', 'Cyril Delevanti', 'Wheeler Dryden', 'Elspeth Dudgeon', 'Ella Ethridge', 'Franklyn Farnum', 'Joseph Granby', 'Boyd Irwin', 'Pierre Watkin', 'Colin Kenny', 'Bert LeBaron', 'Ruth Lee', 'Carl M. Leviness', 'Therese Lyon', 'Lester Matthews', 'Harold Miller', 'Paul Newlan', 'Albert Petit', 'Frank Reicher', 'Addison Richards', 'Charles Wagenheim', 'Suzanne Ridgway', 'Jeffrey Sayre', 'William Self', 'C. Montague Shaw', 'Nanette Vallon', 'Herb Vigran']";[];['Willard Nico'];['Roland Totheroh', 'Curt Courant'];The film is about an unemployed banker, Henri Verdoux, and his sociopathic methods of attaining income. While being both loyal and competent in his work, Verdoux has been laid-off. To make money for his wife and child, he marries wealthy widows and then murders them. His crime spree eventually works against him when two particular widows break his normal routine.
616038;¡Que Viva Mexico!;7.747;5.8;1932;88;Mexico;Español;0;0;['Documentary'];['Sergei Eisenstein', 'Grigori Aleksandrov'];[];[];[];[];Unedited film that Sergei Eisenstein, Grigoriy Aleksandrov and Eduard Tisse shot in Mexico 1931-32.
46594;Earth;4.754;6.7;1930;75;Soviet Union;No Language;0;0;['Drama'];['Oleksandr Dovzhenko'];['Stepan Shkurat', 'Semen Svashenko', 'Yuliya Solntseva', 'Yelena Maksimova', 'Mykola Nademskyi', 'Ivan Franko', 'Petro Masokha', 'Vladimir Mikhaylov', 'Pavlo Petryk', 'P. Umanets', 'Ye. Bondina', 'Luka Lyashenko', 'Vasyl Krasenko', 'M. Matsyutsia'];[];['Oleksandr Dovzhenko'];['Danylo Demutskyi'];In the peaceful countryside, Vassily opposes the rich kulaks over the coming of collective farming.
44494;Zero for Conduct;7.376;6.9;1933;49;France;Français;0;0;['Comedy', 'Drama'];['Jean Vigo'];['Jean Dasté', 'Robert le Flon', 'Du Verron', 'Delphin', 'Léon Larive', 'Madame Émile', 'Louis de Gonzague', 'Raphaël Diligent', 'Louis Lefebvre', 'Gilbert Pruchon', 'Constantin Goldstein-Kehler', 'Gérard de Bédarieux', 'Félix Labisse', 'Georges Patin', 'Georges Vakalo', 'Michelle Fayard'];[];['Jean Vigo'];['Boris Kaufman'];In a repressive boarding school with rigid rules of behavior, four boys decide to rebel against the director on a celebration day.
899;Broken Blossoms;10.275;7.0;1919;89;United States of America;No Language;0;2400000;['Drama', 'Romance'];['D.W. Griffith'];['Lillian Gish', 'Richard Barthelmess', 'Donald Crisp', 'Arthur Howard', 'Edward Peil Sr.', 'George Beranger', 'Norman Selby'];[];['James Smith'];['Billy Bitzer'];The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.
49845;Les Dames du Bois de Boulogne;5.612;6.851;1945;84;France;Français;0;0;['Drama', 'Romance'];['Robert Bresson'];['Paul Bernard', 'María Casares', 'Elina Labourdette', 'Lucienne Bogaert', 'Jean Marchat', 'Yvette Etiévant', 'Marcel Rouzé', 'Bernard Lajarrige', 'Lucy Lancy', 'Nicole Regnault', 'Emma Lyonel', 'Marguerite de Morlaye', 'Blanchette Brunoy', 'Gilles Quéant'];['Robert Bresson'];['Jean Feyte'];['Philippe Agostini'];A love story that follows the maneuverings of a society lady as she connives to initiate a scandalous affair between her aristocratic ex-lover and a prostitute.
72856;Hallelujah;3.022;6.462;1929;100;United States of America;English;0;0;['Music', 'Drama'];['King Vidor'];['Daniel L. Haynes', 'Nina Mae McKinney', 'William Fountaine', 'Harry Gray', 'Fanny Belle DeKnight', 'Everett McGarrity', 'Victoria Spivey', 'Milton Dickerson', 'Robert Couch', 'Walter Tait', 'Matthew Beard', 'Clarence Muse'];['Wanda Tuchock'];['Hugh Wynn', 'Anton Stevenson'];['Gordon Avil'];A black laborer turns preacher after accidentally killing a man.
31514;À Nous la Liberté;4.162;7.1;1931;95;France;Français;0;0;['Comedy', 'Music'];['René Clair'];"['Henri Marchand', 'Raymond Cordy', 'Rolla France', 'Paul Ollivier', 'Jacques Shelly', 'Germaine Aussey', 'Léon Lorin', 'Vincent Hyspa', 'André Michaud', 'Maximilienne', ""Alexander D'Arcy"", 'William Burke', 'Eugène Stuber', 'Ritou Lancyle', 'Marguerite de Morlaye', 'Léon Courtois', 'Robert Charlet', 'Albert Broquin']";[];['René Clair', 'René Le Hénaff'];['Georges Périnal'];In this classic French satire, Louis, a convict, escapes from prison and takes on legitimate work, making his way up in the business world. Eventually becoming the head of a successful factory, Louis opts to modernize his company with mechanical innovations. But when his friend Émile finally leaves jail years later and reunites with Louis, the past catches up with them. The two, worried about being apprehended by police, long to flee the confines of industry.
618;The Birth of a Nation;9.144;6.09;1915;193;United States of America;No Language;100000;11000000;['Drama', 'History', 'War'];['D.W. Griffith'];['Lillian Gish', 'Mae Marsh', 'Henry B. Walthall', 'Miriam Cooper', 'Mary Alden', 'Ralph Lewis', 'George Siegmann', 'Walter Long', 'Wallace Reid', 'Joseph Henabery', 'Elmer Clifton', 'Josephine Crowell', 'Spottiswoode Aitken', 'George Beranger', 'Maxfield Stanley', 'Jennie Lee', 'Donald Crisp', 'Howard Gaye', 'Sam De Grasse', 'William De Vaull', 'Willam Freeman', 'Tom Wilson', 'Fred Burns', 'Allan Sears', 'Elmo Lincoln', 'Madame Sul-Te-Wan', 'Raoul Walsh', 'Robert Harron', 'Monte Blue', 'Harry Braham', 'Bob Burns', 'Edmund Burns', 'Edward Burns', 'Peggy Cartwright', 'Dark Cloud', 'Leonore Cooper', 'Charles Eagle Eye', 'John Ford', 'Olga Grey', 'Alberta Lee', 'Betty Marsh', 'Donna Montran', 'Eugene Pallette', 'Alma Rubens', 'Charles Stevens', 'Jules White', 'Violet Wilkey', 'David Butler'];['Frank E. Woods'];['Joseph Henabery', 'James Smith', 'Rose Smith', 'Raoul Walsh', 'D.W. Griffith'];['Joseph Carl Breil', 'Billy Bitzer'];Two families, abolitionist Northerners the Stonemans and Southern landowners the Camerons, intertwine. When Confederate colonel Ben Cameron is captured in battle, nurse Elsie Stoneman petitions for his pardon. In Reconstruction-era South Carolina, Cameron founds the Ku Klux Klan, battling Elsie's congressman father and his African-American protégé, Silas Lynch.
42837;The 3 Penny Opera;3.815;7.1;1931;112;Germany;Deutsch;0;0;['Comedy', 'Drama', 'Music'];['G.W. Pabst'];['Rudolf Forster', 'Carola Neher', 'Reinhold Schünzel', 'Fritz Rasp', 'Valeska Gert', 'Lotte Lenya', 'Hermann Thimig', 'Ernst Busch', 'Vladimir Sokoloff', 'Paul Kemp', 'Gustav Püttjer', 'Oskar Höcker', 'Krafft-Raschig', 'Herbert Grünbaum', 'Sylvia Torff'];[];['Jean Oser'];['Fritz Arno Wagner'];In London at the turn of the century, underworld kingpin Mack the Knife marries Polly Peachum without the knowledge of her father, the equally enterprising 'king of the beggars'.
